"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"其他","2023",1,12,21,"陰","夜間(或隧道、地下道、涵洞)有照明",70,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",57,"未使用",121.3774,23.541715,"花蓮縣","瑞穗鄉"
"撞護欄(樁)","2023",1,13,8,"晴","日間自然光線",110,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",26,"未使用",120.801543,24.609244,"苗栗縣","後龍鎮"
"其他","2023",1,13,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","寛式快慢車道分隔島(50公分以上)","無",68,"不明",121.523068,25.060822,"臺北市","中山區"
"其他","2023",1,13,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","寛式快慢車道分隔島(50公分以上)","無",34,"不明",121.523068,25.060822,"臺北市","中山區"
"其他","2023",1,13,18,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","寛式快慢車道分隔島(50公分以上)","無",53,"不明",121.523068,25.060822,"臺北市","中山區"
"對向擦撞","2023",1,13,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",20,"不明",121.365147,25.067827,"新北市","林口區"
"對向擦撞","2023",1,13,23,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",19,"不明",121.365147,25.067827,"新北市","林口區"
"路上翻車、摔倒","2023",1,14,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",18,"未使用",120.726884,24.248092,"臺中市","豐原區"
"其他","2023",1,15,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",86,"未使用",120.500022,24.107756,"彰化縣","和美鎮"
"其他","2023",1,15,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",43,"不明",120.500022,24.107756,"彰化縣","和美鎮"
"其他","2023",1,15,5,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",53,"不明",120.500022,24.107756,"彰化縣","和美鎮"
"路口交岔撞","2023",1,15,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",93,"未使用",120.571477,22.405291,"屏東縣","枋寮鄉"
"路口交岔撞","2023",1,15,8,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",69,"未使用",120.571477,22.405291,"屏東縣","枋寮鄉"
"路口交岔撞","2023",1,15,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",50,"未使用",120.224418,23.185443,"臺南市","麻豆區"
"路口交岔撞","2023",1,15,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",40,"不明",120.224418,23.185443,"臺南市","麻豆區"
"路口交岔撞","2023",1,15,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",67,"未使用",120.224418,23.185443,"臺南市","麻豆區"
"路口交岔撞","2023",1,15,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",44,"非駕駛人",120.224418,23.185443,"臺南市","麻豆區"
"路口交岔撞","2023",1,15,8,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",10,"非駕駛人",120.224418,23.185443,"臺南市","麻豆區"
"同向擦撞","2023",1,15,11,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",46,"未使用",120.671957,24.106708,"臺中市","大里區"
"同向擦撞","2023",1,15,11,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",43,"未使用",120.671957,24.106708,"臺中市","大里區"
"對向擦撞","2023",1,15,15,"晴","晨或暮光",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",19,"未使用",121.367562,24.86473,"新北市","三峽區"
"對向擦撞","2023",1,15,15,"晴","晨或暮光",40,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",37,"未使用",121.367562,24.86473,"新北市","三峽區"
"路口交岔撞","2023",1,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",78,"不明",120.471563,23.794518,"雲林縣","西螺鎮"
"路口交岔撞","2023",1,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",37,"不明",120.471563,23.794518,"雲林縣","西螺鎮"
"其他","2023",1,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",70,"不明",120.22104,23.637619,"雲林縣","四湖鄉"
"其他","2023",1,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",18,"不明",120.22104,23.637619,"雲林縣","四湖鄉"
"其他","2023",1,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",16,"不明",120.22104,23.637619,"雲林縣","四湖鄉"
"同向擦撞","2023",1,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","有",48,"未使用",120.53082,22.51785,"屏東縣","潮州鎮"
"同向擦撞","2023",1,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","有",80,"未使用",120.53082,22.51785,"屏東縣","潮州鎮"
"同向擦撞","2023",1,15,18,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","不良","無號誌","中央分向島","寛式快慢車道分隔島(50公分以上)","有",20,"未使用",120.53082,22.51785,"屏東縣","潮州鎮"
"路口交岔撞","2023",1,15,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",48,"未使用",120.696648,24.133063,"臺中市","東區"
"路口交岔撞","2023",1,15,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",64,"未使用",120.696648,24.133063,"臺中市","東區"
"路口交岔撞","2023",1,15,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",37,"未使用",120.696648,24.133063,"臺中市","東區"
"路口交岔撞","2023",1,15,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",40,"未使用",120.696648,24.133063,"臺中市","東區"
"路口交岔撞","2023",1,15,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",38,"未使用",120.696648,24.133063,"臺中市","東區"
"其他","2023",1,16,1,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",22,"不明",120.420851,23.71628,"雲林縣","虎尾鎮"
"其他","2023",1,16,1,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",21,"不明",120.420851,23.71628,"雲林縣","虎尾鎮"
"其他","2023",1,16,1,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",24,"不明",120.420851,23.71628,"雲林縣","虎尾鎮"
"側撞","2023",1,16,6,"晴","日間自然光線",60,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",41,"未使用",120.603146,22.834386,"屏東縣","高樹鄉"
"側撞","2023",1,16,6,"晴","日間自然光線",60,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",66,"未使用",120.603146,22.834386,"屏東縣","高樹鄉"
"其他","2023",1,16,8,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",63,"未使用",121.099578,24.728604,"新竹縣","竹東鎮"
"其他","2023",1,16,8,"陰","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",27,"未使用",121.099578,24.728604,"新竹縣","竹東鎮"
"側撞","2023",1,16,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",72,"未使用",120.433642,23.714595,"雲林縣","虎尾鎮"
"側撞","2023",1,16,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",16,"未使用",120.433642,23.714595,"雲林縣","虎尾鎮"
"側撞","2023",1,16,9,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",18,"未使用",120.433642,23.714595,"雲林縣","虎尾鎮"
"其他","2023",1,16,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",53,"未使用",120.567331,23.962869,"彰化縣","員林市"
"其他","2023",1,16,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",64,"不明",120.567331,23.962869,"彰化縣","員林市"
"側撞","2023",1,16,15,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",77,"未使用",121.010611,24.79406,"新竹市","東區"
"側撞","2023",1,16,15,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",28,"未使用",121.010611,24.79406,"新竹市","東區"
"路口交岔撞","2023",1,16,16,"陰","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",20,"未使用",120.533244,24.243413,"臺中市","梧棲區"
"路口交岔撞","2023",1,16,16,"陰","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","寛式快慢車道分隔島(50公分以上)","有",66,"未使用",120.533244,24.243413,"臺中市","梧棲區"
"路口交岔撞","2023",1,17,6,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",68,"未使用",120.425447,23.55733,"嘉義縣","民雄鄉"
"路口交岔撞","2023",1,17,6,"陰","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",48,"未使用",120.425447,23.55733,"嘉義縣","民雄鄉"
"同向通行中","2023",1,17,11,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",23,"未使用",120.571783,23.975254,"彰化縣","大村鄉"
"同向通行中","2023",1,17,11,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",30,"非駕駛人",120.571783,23.975254,"彰化縣","大村鄉"
"同向通行中","2023",1,17,11,"晴","日間自然光線",60,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",49,"未使用",120.571783,23.975254,"彰化縣","大村鄉"
"對撞","2023",1,17,11,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",35,"未使用",120.21558,23.136561,"臺南市","西港區"
"對撞","2023",1,17,11,"晴","日間自然光線",50,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","行車分向線","快慢車道分隔線","有",78,"未使用",120.21558,23.136561,"臺南市","西港區"
"其他","2023",1,17,12,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",28,"不明",120.961312,23.956917,"南投縣","埔里鎮"
"其他","2023",1,17,12,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",50,"不明",120.961312,23.956917,"南投縣","埔里鎮"
