"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"路口交岔撞","2020",1,9,8,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",90,"非汽(機)車駕駛人",120.56537,23.829803,"彰化縣","溪州鄉"
"路口交岔撞","2020",1,9,8,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",69,"非汽(機)車駕駛人",120.56537,23.829803,"彰化縣","溪州鄉"
"路口交岔撞","2020",1,9,8,"晴","日間自然光線",40,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",84,"非汽(機)車駕駛人",120.56537,23.829803,"彰化縣","溪州鄉"
"同向通行中","2020",1,9,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","機車優先道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",32,"未使用",120.220595,22.968235,"臺南市","東區"
"同向通行中","2020",1,9,19,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","機車優先道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",69,"非汽(機)車駕駛人",120.220595,22.968235,"臺南市","東區"
"撞路樹、電桿","2020",1,9,21,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",38,"未使用",120.559021,23.850713,"彰化縣","北斗鎮"
"撞路樹、電桿","2020",1,9,21,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",52,"非汽(機)車駕駛人",120.559021,23.850713,"彰化縣","北斗鎮"
"同向擦撞","2020",1,10,8,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",24,"不明",121.322367,24.991878,"桃園市","桃園區"
"同向擦撞","2020",1,10,8,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",49,"不明",121.322367,24.991878,"桃園市","桃園區"
"同向擦撞","2020",1,10,8,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",27,"不明",121.322367,24.991878,"桃園市","桃園區"
"同向擦撞","2020",1,10,8,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",62,"不明",121.322367,24.991878,"桃園市","桃園區"
"同向擦撞","2020",1,10,10,"晴","日間自然光線",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",50,"未使用",120.5033,22.84519,"高雄市","旗山區"
"同向擦撞","2020",1,10,10,"晴","日間自然光線",70,"三岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","快慢車道分隔線","有",70,"未使用",120.5033,22.84519,"高雄市","旗山區"
"側撞","2020",1,10,11,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",52,"未使用",120.430735,23.451141,"嘉義縣","水上鄉"
"側撞","2020",1,10,11,"晴","日間自然光線",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",36,"未使用",120.430735,23.451141,"嘉義縣","水上鄉"
"同向擦撞","2020",1,10,11,"晴","日間自然光線",60,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",34,"未使用",120.544243,22.693538,"屏東縣","長治鄉"
"同向擦撞","2020",1,10,11,"晴","日間自然光線",60,"直路","慢車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",57,"未使用",120.544243,22.693538,"屏東縣","長治鄉"
"對撞","2020",1,10,12,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",48,"不明",120.621794,22.539572,"屏東縣","萬巒鄉"
"對撞","2020",1,10,12,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",53,"未使用",120.621794,22.539572,"屏東縣","萬巒鄉"
"同向擦撞","2020",1,10,15,"晴","日間自然光線",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",83,"未使用",120.132672,23.128796,"臺南市","七股區"
"同向擦撞","2020",1,10,15,"晴","日間自然光線",70,"直路","快車道","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",49,"未使用",120.132672,23.128796,"臺南市","七股區"
"追撞","2020",1,10,16,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",3,"未使用",120.279161,23.294707,"臺南市","新營區"
"追撞","2020",1,10,16,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",23,"未使用",120.279161,23.294707,"臺南市","新營區"
"追撞","2020",1,10,16,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","無",58,"未使用",120.279161,23.294707,"臺南市","新營區"
"穿越道路中","2020",1,10,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",61,"未使用",118.319678,24.429625,"金門縣","金城鎮"
"穿越道路中","2020",1,10,19,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","快車道","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",86,"非汽(機)車駕駛人",118.319678,24.429625,"金門縣","金城鎮"
"側撞","2020",1,10,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",64,"未使用",120.255818,22.808156,"高雄市","岡山區"
"側撞","2020",1,10,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",60,"非汽(機)車駕駛人",120.255818,22.808156,"高雄市","岡山區"
"撞護欄(樁)","2020",1,11,0,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",28,"不明",120.452016,22.521075,"屏東縣","新園鄉"
"撞護欄(樁)","2020",1,11,0,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",4,"非汽(機)車駕駛人",120.452016,22.521075,"屏東縣","新園鄉"
"撞交通島","2020",1,11,1,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",21,"不明",121.342726,24.961497,"新北市","鶯歌區"
"撞交通島","2020",1,11,1,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",17,"非汽(機)車駕駛人",121.342726,24.961497,"新北市","鶯歌區"
"撞交通島","2020",1,11,1,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",19,"非汽(機)車駕駛人",121.342726,24.961497,"新北市","鶯歌區"
"同向擦撞","2020",1,11,7,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",36,"未使用",120.666483,24.131118,"臺中市","西區"
"同向擦撞","2020",1,11,7,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",74,"未使用",120.666483,24.131118,"臺中市","西區"
"同向擦撞","2020",1,11,7,"晴","日間自然光線",40,"直路","慢車道","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","無",46,"未使用",120.666483,24.131118,"臺中市","西區"
"側撞","2020",1,11,10,"陰","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",36,"未使用",121.13919,24.950627,"桃園市","新屋區"
"側撞","2020",1,11,10,"陰","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",30,"未使用",121.13919,24.950627,"桃園市","新屋區"
"側撞","2020",1,11,10,"陰","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",58,"未使用",121.13919,24.950627,"桃園市","新屋區"
"側撞","2020",1,11,10,"陰","日間自然光線",70,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",20,"未使用",121.13919,24.950627,"桃園市","新屋區"
"側撞","2020",1,11,10,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",77,"未使用",120.499603,22.762802,"屏東縣","九如鄉"
"側撞","2020",1,11,10,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",71,"未使用",120.499603,22.762802,"屏東縣","九如鄉"
"撞路樹、電桿","2020",1,11,19,"晴","夜間(或隧道、地下道、涵洞)有照明",90,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",52,"不明",120.161913,23.420872,"嘉義縣","東石鄉"
"撞路樹、電桿","2020",1,11,19,"晴","夜間(或隧道、地下道、涵洞)有照明",90,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",30,"未使用",120.161913,23.420872,"嘉義縣","東石鄉"
"撞路樹、電桿","2020",1,11,19,"晴","夜間(或隧道、地下道、涵洞)有照明",90,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",34,"未使用",120.161913,23.420872,"嘉義縣","東石鄉"
"撞路樹、電桿","2020",1,11,19,"晴","夜間(或隧道、地下道、涵洞)有照明",90,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","有",55,"未使用",120.161913,23.420872,"嘉義縣","東石鄉"
"同向擦撞","2020",1,11,20,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",13,"未使用",121.472857,24.990357,"新北市","土城區"
"同向擦撞","2020",1,11,20,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",26,"未使用",121.472857,24.990357,"新北市","土城區"
"同向擦撞","2020",1,11,20,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",18,"非汽(機)車駕駛人",121.472857,24.990357,"新北市","土城區"
"同向擦撞","2020",1,11,20,"晴","夜間(或隧道、地下道、涵洞)有照明",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",13,"非汽(機)車駕駛人",121.472857,24.990357,"新北市","土城區"
"衝出路外","2020",1,12,19,"晴","夜間(或隧道、地下道、涵洞)無照明",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",63,"不明",120.487838,23.777501,"雲林縣","莿桐鄉"
"穿越道路中","2020",1,13,0,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",59,"未使用",121.773219,24.826558,"宜蘭縣","礁溪鄉"
"穿越道路中","2020",1,13,0,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","濕潤","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",55,"非汽(機)車駕駛人",121.773219,24.826558,"宜蘭縣","礁溪鄉"
"路口交岔撞","2020",1,13,10,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","無",78,"未使用",120.289288,23.37863,"嘉義縣","鹿草鄉"
"路口交岔撞","2020",1,13,10,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","不良","無號誌","無","未繪設快慢車道分隔線","無",44,"未使用",120.289288,23.37863,"嘉義縣","鹿草鄉"
"撞路樹、電桿","2020",1,13,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",59,"未使用",120.50794,23.847865,"彰化縣","溪州鄉"
"撞路樹、電桿","2020",1,13,11,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",60,"未使用",120.50794,23.847865,"彰化縣","溪州鄉"
"側撞","2020",1,13,13,"晴","日間自然光線",60,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",36,"不明",120.580725,23.446848,"嘉義縣","番路鄉"
