"事故類型及型態子類別名稱","發生年度","發生月份","發生日期","發生時間","天候名稱","光線名稱","速限.第1當事者","道路型態子類別名稱","事故位置子類別名稱","路面狀況.路面鋪裝名稱","路面狀況.路面狀態名稱","道路障礙.視距品質名稱","號誌.號誌動作名稱","車道劃分設施.分向設施大類別名稱","車道劃分設施.分道設施.快慢車道間名稱","車道劃分設施.分道設施.路面邊線名稱","當事者事故發生時年齡","行動電話或電腦或其他相類功能裝置名稱","經度","緯度","縣市","鄉鎮"
"同向通行中","2022",1,11,5,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",73,"非駕駛人",121.442222,24.978577,"新北市","土城區"
"同向通行中","2022",1,11,5,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",37,"不明",121.442222,24.978577,"新北市","土城區"
"同向通行中","2022",1,11,5,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",36,"不明",121.442222,24.978577,"新北市","土城區"
"同向通行中","2022",1,11,5,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",41,"不明",121.442222,24.978577,"新北市","土城區"
"其他","2022",1,11,7,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","無",68,"非駕駛人",121.507512,25.048317,"臺北市","萬華區"
"其他","2022",1,11,7,"雨","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","無",70,"未使用",121.507512,25.048317,"臺北市","萬華區"
"同向擦撞","2022",1,11,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",18,"未使用",120.2256,22.908,"高雄市","湖內區"
"同向擦撞","2022",1,11,11,"晴","日間自然光線",50,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",66,"未使用",120.2256,22.908,"高雄市","湖內區"
"撞橋樑、建築物","2022",1,12,4,"陰","夜間(或隧道、地下道、涵洞)無照明",40,"隧道","路肩、路緣","柏油","乾燥","不良","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",19,"未使用",121.733806,24.252492,"花蓮縣","秀林鄉"
"側撞","2022",1,12,13,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",53,"未使用",121.831949,24.630653,"宜蘭縣","蘇澳鎮"
"側撞","2022",1,12,13,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",40,"未使用",121.831949,24.630653,"宜蘭縣","蘇澳鎮"
"側撞","2022",1,12,13,"陰","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","無號誌","雙向禁止超車線","快慢車道分隔線","有",38,"未使用",121.831949,24.630653,"宜蘭縣","蘇澳鎮"
"對向擦撞","2022",1,12,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",63,"未使用",120.297352,23.073604,"臺南市","新市區"
"對向擦撞","2022",1,12,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","行車分向線","未繪設快慢車道分隔線","有",20,"未使用",120.297352,23.073604,"臺南市","新市區"
"撞路樹、電桿","2022",1,13,0,"晴","夜間(或隧道、地下道、涵洞)有照明",70,"直路","路肩、路緣","柏油","乾燥","良好","無號誌","中央分向島","快慢車道分隔線","有",23,"不明",120.151686,23.045472,"臺南市","南區"
"穿越道路中","2022",1,13,6,"雨","晨或暮光",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",25,"未使用",121.432026,24.963893,"新北市","土城區"
"穿越道路中","2022",1,13,6,"雨","晨或暮光",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",73,"非駕駛人",121.432026,24.963893,"新北市","土城區"
"穿越道路中","2022",1,13,6,"雨","晨或暮光",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",19,"未使用",121.432026,24.963893,"新北市","土城區"
"穿越道路中","2022",1,13,6,"雨","晨或暮光",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",54,"未使用",121.432026,24.963893,"新北市","土城區"
"穿越道路中","2022",1,13,6,"雨","晨或暮光",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",63,"不明",121.432026,24.963893,"新北市","土城區"
"穿越道路中","2022",1,13,6,"雨","晨或暮光",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",40,"不明",121.432026,24.963893,"新北市","土城區"
"穿越道路中","2022",1,13,6,"雨","晨或暮光",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",29,"不明",121.432026,24.963893,"新北市","土城區"
"穿越道路中","2022",1,13,6,"雨","晨或暮光",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",49,"不明",121.432026,24.963893,"新北市","土城區"
"穿越道路中","2022",1,13,6,"雨","晨或暮光",40,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",21,"不明",121.432026,24.963893,"新北市","土城區"
"路口交岔撞","2022",1,13,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",16,"未使用",120.567877,23.96911,"彰化縣","員林市"
"路口交岔撞","2022",1,13,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",33,"未使用",120.567877,23.96911,"彰化縣","員林市"
"路口交岔撞","2022",1,13,7,"晴","日間自然光線",60,"四岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",16,"非駕駛人",120.567877,23.96911,"彰化縣","員林市"
"追撞","2022",1,13,10,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",35,"不明",120.682499,24.135506,"臺中市","中區"
"追撞","2022",1,13,10,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",65,"不明",120.682499,24.135506,"臺中市","中區"
"追撞","2022",1,13,10,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",63,"非駕駛人",120.682499,24.135506,"臺中市","中區"
"追撞","2022",1,13,10,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",24,"未使用",120.682499,24.135506,"臺中市","中區"
"其他","2022",1,13,10,"晴","日間自然光線",30,"直路","其他","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",71,"未使用",121.396746,23.125483,"臺東縣","成功鎮"
"其他","2022",1,13,14,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",22,"未使用",121.038379,24.929845,"新竹縣","湖口鄉"
"其他","2022",1,13,14,"晴","日間自然光線",50,"彎曲路及附近","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",39,"未使用",121.038379,24.929845,"新竹縣","湖口鄉"
"穿越道路中","2022",1,14,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",27,"未使用",120.76116,24.199739,"臺中市","北屯區"
"穿越道路中","2022",1,14,0,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","無",46,"非駕駛人",120.76116,24.199739,"臺中市","北屯區"
"路口交岔撞","2022",1,14,8,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",42,"未使用",120.218157,23.074706,"臺南市","安定區"
"路口交岔撞","2022",1,14,8,"晴","日間自然光線",30,"四岔路","交叉路口內","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","無",71,"未使用",120.218157,23.074706,"臺南市","安定區"
"路上翻車、摔倒","2022",1,14,12,"晴","日間自然光線",30,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",58,"未使用",120.500978,24.159644,"彰化縣","伸港鄉"
"撞交通島","2022",1,14,17,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","中央分向島","未繪設快慢車道分隔線","無",21,"不明",121.444448,25.058121,"新北市","新莊區"
"其他","2022",1,14,18,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",26,"不明",121.481339,25.010287,"新北市","新莊區"
"其他","2022",1,14,18,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",57,"非駕駛人",121.481339,25.010287,"新北市","新莊區"
"其他","2022",1,14,18,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",98,"非駕駛人",121.481339,25.010287,"新北市","新莊區"
"其他","2022",1,14,18,"晴","夜間(或隧道、地下道、涵洞)有照明",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","雙向禁止超車線","未繪設快慢車道分隔線","有",43,"未使用",121.481339,25.010287,"新北市","新莊區"
"側撞","2022",1,14,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",35,"未使用",120.67421,24.240437,"臺中市","大雅區"
"側撞","2022",1,14,18,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"四岔路","交叉路口內","柏油","乾燥","良好","正常","中央分向島","未繪設快慢車道分隔線","有",24,"未使用",120.67421,24.240437,"臺中市","大雅區"
"穿越道路中","2022",1,14,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",69,"非駕駛人",120.938683,24.683063,"苗栗縣","頭份市"
"穿越道路中","2022",1,14,20,"晴","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","正常","雙向禁止超車線","未繪設快慢車道分隔線","有",47,"不明",120.938683,24.683063,"苗栗縣","頭份市"
"同向通行中","2022",1,15,4,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",19,"未使用",121.026716,24.863505,"新竹縣","湖口鄉"
"同向通行中","2022",1,15,4,"雨","夜間(或隧道、地下道、涵洞)有照明",50,"直路","一般車道(未劃分快慢車道)","柏油","濕潤","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",73,"非駕駛人",121.026716,24.863505,"新竹縣","湖口鄉"
"對向擦撞","2022",1,15,7,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",20,"未使用",120.614,24.21522,"臺中市","大雅區"
"對向擦撞","2022",1,15,7,"晴","日間自然光線",50,"三岔路","交叉路口內","柏油","乾燥","良好","正常","無","未繪設快慢車道分隔線","無",35,"未使用",120.614,24.21522,"臺中市","大雅區"
"其他","2022",1,15,8,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",61,"未使用",120.506048,22.773927,"屏東縣","里港鄉"
"其他","2022",1,15,8,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",38,"未使用",120.506048,22.773927,"屏東縣","里港鄉"
"其他","2022",1,15,8,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",75,"非駕駛人",120.506048,22.773927,"屏東縣","里港鄉"
"其他","2022",1,15,8,"晴","日間自然光線",50,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",9,"非駕駛人",120.506048,22.773927,"屏東縣","里港鄉"
"對撞","2022",1,15,9,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",17,"未使用",120.541128,23.829464,"彰化縣","溪州鄉"
"對撞","2022",1,15,9,"晴","日間自然光線",40,"直路","一般車道(未劃分快慢車道)","柏油","乾燥","良好","無號誌","無","未繪設快慢車道分隔線","有",23,"未使用",120.541128,23.829464,"彰化縣","溪州鄉"
"對撞","2022",1,15,15,"晴","日間自然光線",50,"三岔路","交叉口附近","柏油","乾燥","良好","無號誌","行車分向線","未繪設快慢車道分隔線","有",37,"不明",121.262437,24.957655,"桃園市","中壢區"
